Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
E0;01.12.07;Portsmouth;Everton;0;0;D;2.2;3.25;3.4;;;;2.17;3.21;3.21;H;0;0;0;1;0.43029595;;0.425165563;0;1;162;-162
E0;01.12.07;Reading;Middlesbrough;1;1;D;2;3.3;4;;;;1.97;3.23;3.77;H;0;0;0;1;0.474820144;;0.468943394;0;1;162;-162
E0;01.12.07;Sunderland;Derby;1;0;H;1.66;3.6;5.5;;;;1.66;3.47;5.16;H;0;0;1;1;0.567237724;;0.555527287;1;3;162;-162
E0;01.12.07;Wigan;Man City;1;1;D;3;3.25;2.4;;;;3.01;3.17;2.28;H;0;0;0;1;0.315151515;;0.305838245;0;1;162;-162
E0;02.12.07;Liverpool;Bolton;4;0;H;1.28;5;13;;;;1.29;4.78;10;H;0;0;1;1;0.738300772;;0.714860423;4;3;161;-161
E0;02.12.07;Tottenham;Birmingham;2;3;A;1.44;4.2;8;;;;1.42;4.06;7.52;H;0;0;0;1;0.656660413;;0.649948483;-1;0;161;-161
E0;03.12.07;Man United;Fulham;2;0;H;1.2;6;17;;;;1.18;6.03;14.23;H;1;0;1;1;0.787037037;;0.782098316;2;3;160;-160
E0;05.12.07;Newcastle;Arsenal;1;1;D;6;3.75;1.61;;;;5.29;3.51;1.64;H;0;0;0;1;0.158060082;;0.174436892;0;1;158;-158
E0;08.12.07;Aston Villa;Portsmouth;1;3;A;2.1;3.3;3.6;;;;2.09;3.21;3.41;H;0;0;0;1;0.450511945;;0.441697368;-2;0;155;-155
E0;08.12.07;Chelsea;Sunderland;2;0;H;1.16;6.5;21;;;;1.17;6.31;15;H;0;0;1;1;0.810570071;;0.79150245;2;3;155;-155
E0;08.12.07;Everton;Fulham;3;0;H;1.57;3.75;6.5;;;;1.58;3.55;5.93;H;0;0;1;1;0.602335207;;0.584278613;3;3;155;-155
E0;08.12.07;Man United;Derby;4;1;H;1.11;8.5;26;;;;1.11;7.45;20.96;H;1;0;1;1;0.852311074;;0.831980461;3;3;155;-155
E0;08.12.07;Newcastle;Birmingham;2;1;H;1.8;3.5;4.75;;;;1.83;3.3;4.29;H;0;0;1;1;0.528196982;;0.504765267;1;3;155;-155
E0;08.12.07;Reading;Liverpool;3;1;H;5.5;3.6;1.66;;;;5.47;3.45;1.64;H;0;0;1;1;0.171202659;;0.16889401;2;3;155;-155
E0;09.12.07;Blackburn;West Ham;0;1;A;1.83;3.5;4.5;;;;1.82;3.31;4.28;H;0;0;0;1;0.518262586;;0.506307942;-1;0;154;-154
